exp_log2_cond1	exp_log2_cond2	exp_log2_cond3	exp_log2_cond4	exp_log2_cond5	exp_log2_cond6	cv2_log2_cond1	cv2_log2_cond2	cv2_log2_cond3	cv2_log2_cond4	cv2_log2_cond5	cv2_log2_cond6	LibID
-1.366554	-1.241145	-0.625517		-0.172910	-0.122866	-4.358376	-3.998846	-3.625985		-4.328475	-2.443919	5286.000000
0.428682	0.528168	0.712849	0.909638	1.259421	1.299874	-5.557854	-6.544595	-5.986183	-5.860321	-5.401745	-5.060645	5287.000000
-2.264212	-2.069389	-1.674280	-1.752306	-1.389225	-1.130657	-4.671398	-4.639531	-4.392554	-4.746654	-3.970147	-4.551573	5288.000000
0.110005	0.188087	0.299523	0.324355	0.532972	0.623617	-5.405500	-4.840867	-4.917565	-5.540086	-5.109394	-4.965549	5289.000000
-0.955236	-0.887862	-0.504499	-0.136321	-0.127312	0.141011	-4.319436	-4.743666	-5.062312	-3.849345	-4.914394	-4.395200	5290.000000
0.461044	0.517983	0.727295	0.909455	1.216466	1.307536	-5.670942	-6.030165	-5.593723	-5.786499	-5.102621	-4.440556	5291.000000
-1.706302	-1.491520	-0.949663	-0.745952	-0.434707	-0.235459	-4.077198	-5.126397	-4.433841	-3.924814	-4.278472	-4.248125	5292.000000
0.391790	0.508911	0.632848	0.780489	1.094445	1.124623	-5.512662	-5.722895	-5.437612	-5.172812	-5.072337	-4.936663	5293.000000
-1.536148	-1.244046	-0.889051	-0.672355	-0.369640	-0.263771	-4.437868	-4.229320	-3.731295	-5.300364	-4.508579	-3.565787	5294.000000
0.531557	0.559441	0.691608	0.884260	1.109504	1.182321	-5.094177	-5.936081	-5.433816	-6.311711	-5.563802	-4.448635	5295.000000
-1.821844	-1.477796	-1.100468	-0.831129		-0.396442	-4.629465	-3.649398	-3.444268	-3.161569		-3.942862	5296.000000
0.494548	0.568356	0.731103	0.914387	1.264701	1.337068	-5.441414	-5.970147	-5.311252	-5.468166	-5.287712	-4.994728	5297.000000
-2.336536	-2.100598	-1.759678	-1.681421	-1.374913	-1.071100	-3.731295	-3.606786	-3.629028	-4.155300	-3.624971	-3.633090	5298.000000
0.425805	0.459783	0.576595	0.685010	0.892288	0.967793	-5.528301	-6.238081	-5.681258	-5.836230	-5.188451	-5.007791	5299.000000
-1.752638	-1.599993	-1.174715	-1.178580	-0.658816	-0.561721	-3.629028		-4.474367	-4.452682	-5.569761	-5.017628	5300.000000
0.229629	0.256072	0.490441	0.692579	0.912096	1.039478	-5.502930		-5.625985	-4.936663	-6.044195	-5.152091	5301.000000
-1.936530	-1.864934	-1.439066	-1.467914	-0.934546	-0.725489	-2.925507	-4.080756	-3.372812	-3.755582	-3.084916	-4.296322	5302.000000
0.187268	0.341401	0.423403	0.584424	0.862105	0.855441	-5.693686	-5.148652	-5.799390	-5.630043	-4.808611	-5.381182	5303.000000
-1.228995	-0.968482	-0.568712	-0.601939	0.139522	0.220933	-4.830075	-5.044024	-4.730256	-6.115384	-3.620920	-3.842780	5304.000000
0.463394	0.510042	0.760209	0.909180	1.266948	1.328707	-5.664770	-6.492106	-5.311252	-6.166282	-4.638091	-4.152865	5305.000000
-2.215365	-1.968182	-1.686212	-1.787467		-1.018078	-3.543040	-4.889153	-4.557167				5306.000000
0.099285	0.166675	0.255928	0.414657	0.520184	0.678794	-5.634107	-4.582478	-5.152091	-5.193683	-5.506819	-4.496216	5307.000000
-1.396377	-1.145999	-0.680363	-0.917751	-0.331027	-0.293282	-4.273392	-4.404480	-4.441901		-4.408466	-3.394251	5308.000000
0.557698	0.581371	0.847990	1.043549	1.335229	1.456908	-5.784356	-5.176280	-5.377459	-5.399870	-5.205928	-4.197011	5309.000000
-1.442624	-1.309579	-0.825996	-0.705458	-0.390850	-0.142280	-4.096228	-4.417789	-4.981723	-5.034097	-4.740681	-4.518231	5310.000000
0.525262	0.605040	0.761499	0.930119	1.232385	1.329151	-5.581717	-5.860321	-5.331321	-5.628013	-4.755639	-4.485271	5311.000000
-1.558065	-1.314526	-0.855421	-0.732898	-0.398884	-0.256461	-4.716908	-4.020850	-4.058293	-3.176280	-3.933824	-4.090267	5312.000000
0.526797	0.536591	0.752207	0.952136	1.265070	1.307224	-5.518517	-5.241202	-5.426238	-5.549944	-5.145217	-4.709519	5313.000000
-1.690927	-1.419039	-0.966171	-0.844027	-0.528678	-0.414662	-4.296322	-4.099810	-4.523761	-4.001154	-4.529302	-4.004620	5314.000000
0.443213	0.522791	0.684273	0.868064	1.148419	1.195707	-5.493232	-5.949659	-5.585714	-5.050661	-5.004520	-4.404480	5315.000000
-2.457073	-2.242051	-2.161982	-2.367839	-1.916881	-1.400635	-2.995543	-4.154082	-3.022559	-3.231458	-3.757704	-2.173015	5316.000000
0.290022	0.345809	0.470777	0.531433	0.787412	0.864488	-4.957496	-4.609438	-5.079039	-5.656562	-4.811667	-4.760141	5317.000000
-2.701672	-2.456190	-2.176178	-1.744224	-1.618827	-1.550723	-3.596732	-2.917565	-2.497587	-3.429077	-4.245611	-3.708254	5318.000000
0.323908		0.547319	0.569969	0.962595	1.005580	-5.540086		-5.583715	-6.286108	-5.366318	-4.551573	5319.000000
-2.104945	-1.911161	-1.566074	-1.494056	-1.040771	-0.822954	-4.984969	-4.989844	-4.141933		-4.482541		5320.000000
0.255255	0.338010	0.519753	0.664937	0.930753	1.014927	-5.929315	-5.025851	-5.666826	-6.238081	-5.487428	-5.234112	5321.000000
-1.606286	-1.293149	-0.725686	-0.800577	-0.256453	0.129819				-3.588715	-5.152091		5322.000000
0.462248	0.536486	0.716597	0.896820	1.212688	1.317229	-5.591719	-6.188374	-5.545997	-5.775801	-5.767270	-4.084319	5323.000000
-2.170604	-1.895397	-1.603706	-1.659812	-1.322807	-1.010784	-4.636652	-3.902412	-4.185911		-3.806937	-4.086697	5324.000000
0.130993	0.152199	0.276187	0.417040	0.521851	0.625569	-5.418679	-4.848601	-5.253650	-4.867246	-5.394251	-4.906483	5325.000000
-1.281188	-1.189726	-0.603706	-0.288565	-0.089411	-0.026022	-3.973576	-4.440556	-4.511333		-4.857909	-5.255433	5326.000000
0.466368	0.542653	0.732126	0.935296	1.252821	1.301305	-5.945126	-5.956472	-5.900181	-6.081944	-4.939859	-4.749646	5327.000000
-1.483762	-1.048794	-0.630896	-0.402286	-0.087433	-0.047452	-3.964441	-4.383312	-4.162617	-2.839323	-3.247419	-3.759827	5328.000000
0.474971	0.515680	0.664393	0.929578	1.160831	1.160911	-5.278710	-5.799390	-5.466247	-5.452849	-5.276912	-4.664125	5329.000000
-1.549720	-1.358449	-0.872212	-1.014588	-0.420887	-0.028212	-4.378045	-5.172812	-4.773691		-4.568389	-4.927098	5330.000000
0.631868	0.643955	0.853465	1.014922	1.319099	1.350515	-5.625985	-5.271528	-5.227040	-5.710341	-5.710341	-5.047340	5331.000000
-1.604364	-1.458715	-0.918427	-0.791031	-0.296463	-0.020431				-5.114484	-4.411127		5332.000000
0.558663	0.593051	0.834346	0.962887	1.318069	1.337102	-5.218224	-5.650420	-5.397995	-4.728770	-5.452849	-4.514090	5333.000000
-0.157601	-0.052683	-0.098647	-0.062504	0.051421	0.072842	-6.149216	-5.884614	-4.968777		-5.409259	-5.799390	5334.000000
0.992909	0.899032	0.966048	0.934891	1.089917	0.953347	-6.002309	-4.188374	-5.538118	-7.821004	-4.579655	-4.939859	5335.000000
-0.994650	-1.046418	-1.068884	-1.120075	-1.017456	-0.913329							5336.000000
		0.103661										5337.000000
-0.836431	-0.797991	-0.935353	-1.098389	-0.824430	-0.731471							5338.000000
	0.440997	0.418991	0.431893									5339.000000
-1.373696		-1.264224	-1.464827	-1.203381	-1.028563							5340.000000
	-0.626365	-0.581736			-0.276836							5341.000000
-1.672690	-1.188503	-1.662446	-1.489706	-1.747625	-1.202638							5342.000000
1.649464	1.626739	1.662170			1.615195	-6.935067						5343.000000
-0.822262	-0.859085	-0.875326	-0.818497	-0.701385	-0.593410							5344.000000
	0.396227	0.113495	0.296222		0.478017							5345.000000
-1.538210	-1.384020	-1.538774	-1.326957	-1.230140	-1.316434							5346.000000
0.238490			0.790608									5347.000000
-1.023889	-0.885312	-0.896716	-0.739195	-1.039314	-0.658142	-4.320726			-6.122600			5348.000000
-0.108345	-0.159286	-0.102465	0.128491	0.348437	0.405682					-6.632338		5349.000000
0.336905		0.220661		0.227552	0.271381	-4.954281		-4.613718		-4.865688		5350.000000
0.117229	0.130033	-0.032999	0.130141	-0.018981	-0.044346					-6.342737		5351.000000
-0.542688	-0.336804	-0.328425	-0.194420	-0.241718	-0.130092	-5.264363	-5.358915	-5.171079	-5.107699	-5.547970	-5.662716	5352.000000
0.025812	0.124140	0.046110	0.031956	0.016299	-0.120995	-4.371473	-4.766156	-4.727284	-5.666826	-6.281015	-3.502930	5353.000000
	0.472927	0.313853	0.676057	0.510829	0.450347							5354.000000
1.213719	1.352876	1.383290	1.439864	1.470459	1.382787	-4.372786		-5.242977	-7.454759	-5.266153		5355.000000
-2.186329	-1.786447	-1.597080	-0.881684	-0.994512	-0.585777	-3.089964	-3.076524		-3.561818	-4.935067		5356.000000
-1.804642	-1.545073	-1.380365	-1.158877	-0.547324	-0.303326	-2.725058		-2.229320	-4.534854	-2.045953		5357.000000
-0.557949	-0.398491	-0.395829	-0.553091	-0.333257	-0.315471	-5.577726	-4.733231		-6.432500			5358.000000
0.091230	0.055310	0.201715	0.205024	0.439414	0.358114	-5.750285	-8.708043	-6.027834	-7.294935	-5.342327	-6.989844	5359.000000
-1.327989	-1.009853	-1.022109	-0.983336	-0.457146	-0.263462							5360.000000
-0.198870		0.272104		1.131460	1.236779	-6.804032						5361.000000
-0.746399	-0.576836	-0.235830	-0.132172	-0.073853	0.002494	-3.093334	-3.522426	-4.093842	-5.200673	-3.683326	-4.684537	5362.000000
-0.495846		0.184511	0.042339	0.308089								5363.000000
	-0.456295	-0.264710	0.079243	0.228762	0.215168							5364.000000
0.024183	0.530079	0.700352	1.341680		1.422939							5365.000000
-1.458591	-1.538157	-1.224533			-0.072185							5366.000000
-0.725624	-0.350026	0.003711	0.454203	0.912708	1.004338	-5.922566			-4.922328			5367.000000
-0.858019	-0.522113	-0.338112	0.036654		0.402954	-3.396122	-3.139215		-4.199484			5368.000000
-0.183726	-0.150159	0.065344				-3.289516		-3.904644				5369.000000
-0.926292	-0.833189	-0.712098	-0.753320	-0.790027	-0.553117							5370.000000
0.067770	0.244347	0.448827		0.753667	0.674599	-4.435183						5371.000000
-0.008957		0.301494			0.594761	-6.684537		-5.746054				5372.000000
0.480187	0.840585	1.036396		1.397133	1.450347			-5.563802		-5.938339		5373.000000
-0.447352	-0.500706	0.568649	1.675062	1.980435	1.913783							5374.000000
-0.223730	0.051766	0.990044	1.696667	2.703482	2.480407		-8.755639	-5.342327	-4.093842			5375.000000
-0.906475	-0.820548	0.069206	0.938931	1.729007	1.649032							5376.000000
	0.007250	1.085698	1.565215		2.398900		-7.234112					5377.000000
0.427391		1.636966	2.023274	2.806831	2.835007							5378.000000
0.803801	1.121078	2.130360	2.538844	3.171044	3.335417	-4.194541		-4.501704	-6.178535	-4.751143		5379.000000
-0.841514		0.694212	1.107391	1.798326	1.803163							5380.000000
-0.200593		1.092887	1.818695	2.309126	2.422923			-3.249198	-6.245611		-5.479708	5381.000000
0.686261	0.993576	1.988087		3.106340	3.122601			-3.991932				5382.000000
1.332335	1.049029	2.627069	2.776833	3.496705	3.599826			-4.718388	-5.518517			5383.000000
1.506101	1.679865	2.434076	3.051125	3.443726	3.471994	-4.320726	-4.914394	-4.836237	-5.942862	-4.532077	-5.836230	5384.000000
2.163076	2.106366	2.540087	3.001831	3.716995	3.853033	-4.566984	-5.134936	-5.675064	-7.508765	-6.416455	-5.895725	5385.000000
	0.864518	2.023853	2.371956	2.748682	3.142053							5386.000000
0.906556												5387.000000
-0.880952	-0.485499	0.058132		1.497247	1.541592							5388.000000
-0.023970	0.332787	1.074366	1.714580	2.198036	2.367558			-3.533205	-5.062312			5389.000000
0.377094	0.602922	1.491650	1.978888	2.343454	2.267886							5390.000000
1.227271	1.472347	2.093399	2.458101	2.892598	3.031382	-4.600897	-4.791857	-5.450940	-6.195776	-4.612290	-4.996357	5391.000000
-0.595748	-0.548543		1.496413	1.992193	2.243784							5392.000000
0.040318		1.261104	1.931674	2.835800	2.689629			-4.593799		-4.213120		5393.000000
				0.996061	0.977300							5394.000000
0.344884	0.528805	0.869590	0.472152	1.587182	1.904490							5395.000000
		0.957655	1.754750	2.109792	2.259957							5396.000000
	0.067719			2.600984	2.869073							5397.000000
-0.176481		1.252263	1.913178		2.442508							5398.000000
0.544010		1.644131	1.926191		2.711831	-4.054762		-2.776711				5399.000000
0.773640	1.089632	1.909756	2.449727	2.989140	3.029404							5400.000000
1.301534	1.133356	2.062886	2.696508	3.347280	3.186350	-5.157257						5401.000000
-0.458917	-0.234368	0.776602	1.707888	2.111412	2.275790							5402.000000
0.337655		1.419596		2.833925	2.725220			-4.121396		-4.643856	-5.549944	5403.000000
-0.169272		1.004357	1.834248	2.383059	2.357259							5404.000000
2.109255	2.044708		0.131553	3.164836								5405.000000
		1.444759	2.030569	2.493745	2.629242				-8.205674			5406.000000
0.718860	1.005839	1.812276	2.273638	2.921338	2.799710	-3.659637	-4.033666	-5.095864				5407.000000
0.472413	0.576190	1.456102	2.044278	2.478856	2.508584							5408.000000
1.239861		2.427020	2.551343		3.212471	-3.979300		-3.055648				5409.000000
-3.685838	-3.266913	-3.050830	-3.278004	-3.276588	-3.103801	-2.571201	-3.359839	-2.302083	-2.931877	-1.020503	-2.370817	5410.000000
-0.331958	-0.305312	-0.412215		-0.449748	-0.272987	-3.531243	-3.280508	-3.339572		-3.813421	-2.774446	5411.000000
-4.222348	-3.966984	-3.760775	-3.824723	-3.836874	-3.704742	-1.479708	-2.364917	-2.200102	-1.776335	-2.616574	-2.788822	5412.000000
-1.115854	-1.170971	-1.281237	-0.955576	-1.255501	-1.266354	-2.710995	-2.849375	-3.131518	-2.804795	-2.980912	-2.814727	5413.000000
-2.968306	-2.392444	-2.258984	-2.582638	-2.379284	-2.187090	-2.772937	-3.811258	-2.870366	-3.554885	-3.093334	-2.685269	5414.000000
0.221053	0.371209	0.080196	0.164661	0.050994	0.071288	-3.101775		-3.366318	-3.761952	-3.624971	-3.008610	5415.000000
-3.417733	-3.178929	-3.101336	-3.157344	-3.070595	-2.927321	-2.243726	-2.439884	-1.268839	-1.729718	-2.087292	-1.614349	5416.000000
-0.431934	-0.377634	-0.571356	-0.830212	-0.821141	-0.585261	-3.448079	-3.301269	-2.956692		-2.259468	-2.780490	5417.000000
-3.614481	-3.056582	-2.654526	-2.862967	-2.705134	-2.681943	-3.098396	-3.042367	-3.145217	-2.274661	-3.378389	-2.255052	5418.000000
0.161877	0.205269	0.163997	0.248779	0.274875	0.389825	-3.680225	-3.412082	-3.665798	-4.089077	-3.299458	-3.873546	5419.000000
-3.051605	-2.509296	-2.111443	-2.171982	-2.241822	-1.871203	-2.699206	-2.843185	-3.957609	-3.082396	-3.880182	-2.950268	5420.000000
0.515630	0.549423		0.610095	0.694371	0.768129	-4.854803	-5.019271			-6.240588	-4.610864	5421.000000
-2.084376	-1.753520	-1.439285	-1.505964	-1.318383	-1.194351	-2.661946	-2.789580	-2.401825	-2.259468	-2.719869	-2.340139	5422.000000
0.806783	0.823584	0.817131	0.799916	0.893576	0.984270	-3.897952	-4.283560	-4.319436	-4.116585	-3.572746	-3.776869	5423.000000
-3.025656	-2.676062	-2.488172	-2.580581	-2.462261	-2.312585	-2.963131	-2.546686	-3.149511	-3.604772	-2.895443	-2.983346	5424.000000
0.312447	0.392146	0.326301	0.361879	0.453970	0.523523	-4.145572	-4.672855	-4.155300	-4.293765	-4.089077	-4.300162	5425.000000
-2.679249	-2.120119	-1.632526	-1.721094	-1.595355	-1.550471	-3.235883	-3.119584	-4.172402	-4.187142	-4.593799	-3.655537	5426.000000
0.711068	0.839258	0.837339	0.890484	1.023636	1.020659	-5.035749	-4.892296	-5.447126	-5.435714	-5.250088	-5.162433	5427.000000
-3.091424	-2.654191	-2.251257	-2.743073	-2.341089	-2.185524	-2.895443	-3.478744	-2.924712	-3.540086	-2.174854	-2.354458	5428.000000
0.515686	0.583776	0.667352	0.707126	0.906862	0.976383	-4.467573	-4.468931	-4.518231	-4.662672	-3.884614	-4.190839	5429.000000
-3.352575	-3.191475	-2.741161	-2.831435	-2.888404	-2.837936	-2.824694	-2.760892	-2.892296	-2.686001	-2.953478	-2.714689	5430.000000
-0.298075	-0.206780	-0.155206	-0.097285	0.044654	0.208635	-3.885723	-3.517540	-3.945126	-4.779734	-3.906878	-3.782215	5431.000000
-4.737553	-4.146677	-4.047480	-3.885647	-3.806816	-3.309172	-2.008669	-2.996357	-2.400499	-2.810139	-1.582716	-1.717658	5432.000000
-1.225852	-0.660596	-0.677772	-0.553973	0.067568	0.258430	-3.417736	-3.132372	-3.819919	-5.729193	-4.045367	-4.596636	5433.000000
-4.372878	-3.754554	-3.449196	-3.516741	-3.185142	-2.862736	-0.923917	-2.160176	-2.677230	-1.701481	-1.343246	-1.985609	5434.000000
0.171653	0.512407		0.772262	1.101685	1.255264	-3.047340			-3.709297	-3.276912	-3.758765	5435.000000
-4.476275	-3.920993	-3.824705	-3.672355	-3.503852	-3.419829	-1.248309	-2.613718	-2.807084	-2.141933	-1.640723	-1.879075	5436.000000
-0.628693	-0.482070	-0.461180	-0.526981	-0.116230	0.045446	-3.750285	-2.813197	-2.849375	-4.376729	-2.989031	-3.146075	5437.000000
-4.685838	-4.250777	-3.683870	-3.900968	-3.564379	-3.468484	-2.028416	-2.819323	-2.010985	-1.426711	-1.336360	-1.534678	5438.000000
-0.573960	-0.104877	0.000236	0.139531	0.612108	0.646206	-3.752403	-3.858122	-4.165060	-4.225573	-4.541808	-4.710995	5439.000000
-3.852591	-3.494107	-3.317491	-3.499147	-3.197276	-3.112698	0.331631	-1.293579	-1.612330	-1.526341	-0.764651	-2.080163	5440.000000
-0.494289	-0.088734	0.049712	0.385618	0.662217	0.675837	-4.041852	-3.863621	-3.716611	-4.895443	-4.161396	-4.393877	5441.000000
-3.415204	-2.829916	-2.514291	-2.681145	-2.445280	-2.390682	-0.337543	-0.150128	-0.783138	-1.220866	-1.869131	-1.894055	5442.000000
-0.089155	0.157842	0.361249	0.725326	1.039493	1.005965	-3.910233	-3.591719	-4.516850		-3.981592	-4.622297	5443.000000
-4.217934	-3.626956	-3.474163	-3.223217	-2.935731	-2.660586	-2.300802	-2.861796	-3.094177	-1.985609	-2.721350	-2.307856	5444.000000
-0.290814	-0.014954	0.065653	0.166500	0.554720	0.647633	-3.606786	-4.104593	-4.180991	-3.278710	-3.876862	-3.157257	5445.000000
-4.434706	-4.062332	-3.270654	-3.112810	-3.013696	-2.601997	-1.300817	-1.662716	-1.916393	-1.380251	-1.918075	-1.617886	5446.000000
0.367763	0.738333	0.835299	0.957278	1.407686	1.414094	-4.807084	-4.520995	-5.062312	-5.993083	-5.150371	-4.749646	5447.000000
-3.203317	-2.796526	-2.162344	-2.457494	-2.162365	-2.057974	-1.967863		-2.351197	-2.057115	-2.280379	-2.228695	5448.000000
-0.344133	-0.122369	-0.003654	0.166959	0.615870	0.697682	-3.975864	-3.879075	-4.051235	-4.058293	-3.958747	-3.972432	5449.000000
-4.133759	-3.955051	-3.332903	-2.631317	-1.967591	-1.471819	-1.590216	-2.490738	-2.431160	-3.207681	-2.488003	-2.362299	5450.000000
-1.538898	-1.627193	-0.817841	-0.255060	0.921478	1.179970	-2.246868	-3.357991	-2.921533	-3.520471	-2.982534	-2.942257	5451.000000
-3.948060	-3.714774	-3.125148	-2.175860	-1.642687	-1.180254	-1.341408	-1.901854	-2.311711	-2.201958	-2.717648	-2.458088	5452.000000
-1.181128	-1.000318	-0.320621		1.267426	1.552360	-2.756389	-1.977009	-2.456736			-3.039056	5453.000000
-1.474080	-1.303325	-0.199316	0.675251	1.584586	1.625346	-2.915187	-1.690056	-3.905761	-4.429820	-4.275931	-5.126397	5454.000000
-0.092518	-0.112975	0.937469	1.573063	2.253564	2.426925	-3.447126	-3.184968	-3.526341	-4.889153	-3.489361	-4.226822	5455.000000
-3.396793	-3.000318	-2.485450	-1.489947	-0.767690	-0.662490	-1.834595	-1.958747	-2.812432	-3.746054	-2.527223	-3.866926	5456.000000
-1.317129	-1.123287	-0.376578			1.356437	-2.004042	-1.736031	-3.320357				5457.000000
-2.555742	-2.172007	-1.155837	-0.560548	0.495143	0.715854	-1.900181	-2.223078	-3.591719	-5.851537		-4.188374	5458.000000
-0.365333	-0.199635	0.813083	1.592453	2.205026	2.265278	-3.184968	-3.235883	-3.345085	-3.874651	-4.374100	-4.890724	5459.000000
-2.884300	-2.849664	-1.821269	-1.140387	-0.159296	0.025313	-1.882951	-2.296962	-3.307618		-3.719752	-3.605779	5460.000000
-0.674327	-0.473959	0.385677	1.197139	1.926310	1.994986	-2.955889	-2.813197	-2.932674	-3.056481	-5.278710	-4.710995	5461.000000
-2.121683	-2.187979	-1.063630	-0.184817	0.630246	0.904168	-2.891510	-2.935067	-3.420567	-4.976862	-3.555875	-3.950793	5462.000000
-0.318408	-0.178843	0.679430	1.642188	2.097593	2.355765	-2.868026	-2.829306	-3.128103	-3.896838	-3.928189	-4.277201	5463.000000
-2.862892	-2.771720	-1.512212	-0.661578	-0.108189	0.392512	-1.823717	-2.798699	-2.922328	-3.770466	-4.043023	-4.078384	5464.000000
-0.335241	-0.122703	0.718271	1.439484	2.016737	2.160968	-4.292488	-3.713474	-3.482600	-4.574016	-5.250088	-5.435714	5465.000000
-2.509605	-2.473534	-1.070753	-0.172757	0.709994	0.907472	-1.880182	-2.895443	-3.166753	-3.707211	-4.160176	-5.060645	5466.000000
-0.171849	-0.130231	0.954651	1.720875	2.280191	2.466692	-3.605779	-3.162433	-3.248309	-4.467573	-5.100930	-5.232343	5467.000000
-3.390984	-3.278762	-2.486811	-1.687773	-0.822863	-0.580239	-1.260788	-1.324007	-2.001732	-1.947391	-2.240588	-3.184968	5468.000000
-0.662533		0.306411	0.781789		2.285257	-2.630901					-2.664125	5469.000000
-2.184892	-1.845252	-0.673764	-0.109006	0.584675	0.718731	-2.155909	-2.033082	-2.890724	-2.877397	-3.925939	-3.972432	5470.000000
0.257899	0.393546	1.422467	2.216809	2.826054	2.948745	-3.431919		-2.495530	-3.504874	-4.651079	-4.554369	5471.000000
-2.779218	-2.820142	-2.047480	-1.191866	-0.540223	-0.323194	-1.680225	-2.197629	-2.667759	-2.719869	-3.100085	-3.213827	5472.000000
-0.243408	-0.357173	0.495099	1.392737	1.854631	2.006693	-3.325834	-3.315801	-3.306710	-3.405500	-4.760141	-4.758640	5473.000000
-3.391813	-3.007694	-2.182410	-1.252806	-0.531748	-0.316113	-2.302083	-1.802622	-2.584597	-4.067730	-3.127250	-3.529281	5474.000000
-0.803539	-0.596050	0.119319		1.815361	1.863732	-2.687465	-2.717648	-2.760892		-3.478744	-3.742885	5475.000000
-2.709397	-2.665814	-1.353437	-0.427255	0.317287	0.493427	-1.573243	-2.548779	-2.703621	-2.170565	-2.967163	-3.837321	5476.000000
-0.326602	-0.459768	0.653783	1.260626	2.178331	2.255606	-3.249198	-3.556864	-3.126397	-3.659637	-4.054762	-4.401825	5477.000000
-2.466642	-2.308440	-1.202945	-0.248921	0.377701	0.643016	-2.186527	-1.801006	-2.984969	-3.483565	-3.974720	-5.037402	5478.000000
